,year,prov,spc,total,pop,den
2970,2017,ชุมพร,Anesthesiology,3.0,509650,0.5886392622387914
2971,2017,ชุมพร,Emergency Medicine,0.0,509650,0.0
2972,2017,ชุมพร,Family Medicine,6.0,509650,1.1772785244775827
2973,2017,ชุมพร,General Practitioner,19.0,509650,3.7280486608456784
2974,2017,ชุมพร,Gynecology,9.0,509650,1.765917786716374
2975,2017,ชุมพร,Internal Medicine,12.0,509650,2.3545570489551655
2976,2017,ชุมพร,Neurosurgery,2.0,509650,0.3924261748258609
2977,2017,ชุมพร,Ophthalmology,3.0,509650,0.5886392622387914
2978,2017,ชุมพร,Orthopedic,8.0,509650,1.5697046993034436
2979,2017,ชุมพร,Otolaryngology,3.0,509650,0.5886392622387914
2980,2017,ชุมพร,Pathology,1.0,509650,0.19621308741293045
2981,2017,ชุมพร,Pediatrics,8.0,509650,1.5697046993034436
2982,2017,ชุมพร,Physician,127.0,509650,24.91906210144217
2983,2017,ชุมพร,Preventive Medicine,2.0,509650,0.3924261748258609
2984,2017,ชุมพร,Psychiatry,2.0,509650,0.3924261748258609
2985,2017,ชุมพร,Radiology,4.0,509650,0.7848523496517218
2986,2017,ชุมพร,Rehabilitation Medicine,1.0,509650,0.19621308741293045
2987,2017,ชุมพร,Surgery,8.0,509650,1.5697046993034436
2988,2017,ตรัง,Anesthesiology,6.0,643072,0.9330214968152867
2989,2017,ตรัง,Emergency Medicine,3.0,643072,0.46651074840764334
2990,2017,ตรัง,Family Medicine,9.0,643072,1.39953224522293
2991,2017,ตรัง,General Practitioner,11.0,643072,1.7105394108280254
2992,2017,ตรัง,Gynecology,10.0,643072,1.5550358280254777
2993,2017,ตรัง,Internal Medicine,22.0,643072,3.421078821656051
2994,2017,ตรัง,Neurosurgery,4.0,643072,0.6220143312101911
2995,2017,ตรัง,Ophthalmology,5.0,643072,0.7775179140127388
2996,2017,ตรัง,Orthopedic,10.0,643072,1.5550358280254777
2997,2017,ตรัง,Otolaryngology,7.0,643072,1.0885250796178343
2998,2017,ตรัง,Pathology,0.0,643072,0.0
2999,2017,ตรัง,Pediatrics,11.0,643072,1.7105394108280254
3000,2017,ตรัง,Physician,166.0,643072,25.81359474522293
3001,2017,ตรัง,Preventive Medicine,0.0,643072,0.0
3002,2017,ตรัง,Psychiatry,2.0,643072,0.31100716560509556
3003,2017,ตรัง,Radiology,4.0,643072,0.6220143312101911
3004,2017,ตรัง,Rehabilitation Medicine,1.0,643072,0.15550358280254778
3005,2017,ตรัง,Surgery,10.0,643072,1.5550358280254777
3006,2017,ตราด,Anesthesiology,1.0,229649,0.4354471388945739
3007,2017,ตราด,Emergency Medicine,0.0,229649,0.0
3008,2017,ตราด,Family Medicine,0.0,229649,0.0
3009,2017,ตราด,General Practitioner,5.0,229649,2.1772356944728695
3010,2017,ตราด,Gynecology,1.0,229649,0.4354471388945739
3011,2017,ตราด,Internal Medicine,3.0,229649,1.3063414166837217
3012,2017,ตราด,Neurosurgery,0.0,229649,0.0
3013,2017,ตราด,Ophthalmology,2.0,229649,0.8708942777891479
3014,2017,ตราด,Orthopedic,3.0,229649,1.3063414166837217
3015,2017,ตราด,Otolaryngology,2.0,229649,0.8708942777891479
3016,2017,ตราด,Pathology,0.0,229649,0.0
3017,2017,ตราด,Pediatrics,4.0,229649,1.7417885555782957
3018,2017,ตราด,Physician,51.0,229649,22.20780408362327
3019,2017,ตราด,Preventive Medicine,0.0,229649,0.0
3020,2017,ตราด,Psychiatry,0.0,229649,0.0
3021,2017,ตราด,Radiology,1.0,229649,0.4354471388945739
3022,2017,ตราด,Rehabilitation Medicine,1.0,229649,0.4354471388945739
3023,2017,ตราด,Surgery,6.0,229649,2.6126828333674434
3024,2017,ตาก,Anesthesiology,5.0,644267,0.7760757574111354
3025,2017,ตาก,Emergency Medicine,2.0,644267,0.3104303029644542
3026,2017,ตาก,Family Medicine,9.0,644267,1.3969363633400438
3027,2017,ตาก,General Practitioner,17.0,644267,2.6386575751978607
3028,2017,ตาก,Gynecology,12.0,644267,1.8625818177867253
3029,2017,ตาก,Internal Medicine,14.0,644267,2.173012120751179
3030,2017,ตาก,Neurosurgery,2.0,644267,0.3104303029644542
3031,2017,ตาก,Ophthalmology,5.0,644267,0.7760757574111354
3032,2017,ตาก,Orthopedic,10.0,644267,1.5521515148222709
3033,2017,ตาก,Otolaryngology,7.0,644267,1.0865060603755896
3034,2017,ตาก,Pathology,1.0,644267,0.1552151514822271
3035,2017,ตาก,Pediatrics,9.0,644267,1.3969363633400438
3036,2017,ตาก,Physician,158.0,644267,24.523993934191882
3037,2017,ตาก,Preventive Medicine,27.0,644267,4.190809090020132
3038,2017,ตาก,Psychiatry,2.0,644267,0.3104303029644542
3039,2017,ตาก,Radiology,4.0,644267,0.6208606059289083
3040,2017,ตาก,Rehabilitation Medicine,2.0,644267,0.3104303029644542
3041,2017,ตาก,Surgery,11.0,644267,1.707366666304498
3042,2017,นครนายก,Anesthesiology,27.0,259342,10.410963129766872
3043,2017,นครนายก,Emergency Medicine,2.0,259342,0.7711824540568053
3044,2017,นครนายก,Family Medicine,14.0,259342,5.398277178397637
3045,2017,นครนายก,General Practitioner,27.0,259342,10.410963129766872
3046,2017,นครนายก,Gynecology,57.0,259342,21.978699940618952
3047,2017,นครนายก,Internal Medicine,112.0,259342,43.1862174271811
3048,2017,นครนายก,Neurosurgery,11.0,259342,4.241503497312429
3049,2017,นครนายก,Ophthalmology,28.0,259342,10.796554356795275
3050,2017,นครนายก,Orthopedic,46.0,259342,17.737196443306523
3051,2017,นครนายก,Otolaryngology,26.0,259342,10.025371902738469
3052,2017,นครนายก,Pathology,31.0,259342,11.953328037880482
3053,2017,นครนายก,Pediatrics,65.0,259342,25.063429756846173
3054,2017,นครนายก,Physician,333.0,259342,128.40187860045808
3055,2017,นครนายก,Preventive Medicine,10.0,259342,3.8559122702840263
3056,2017,นครนายก,Psychiatry,22.0,259342,8.483006994624859
3057,2017,นครนายก,Radiology,17.0,259342,6.5550508594828445
3058,2017,นครนายก,Rehabilitation Medicine,12.0,259342,4.627094724340831
3059,2017,นครนายก,Surgery,54.0,259342,20.821926259533743
3060,2017,นครปฐม,Anesthesiology,23.0,911492,2.5233353666296576
3061,2017,นครปฐม,Emergency Medicine,4.0,911492,0.438840933326897
3062,2017,นครปฐม,Family Medicine,5.0,911492,0.5485511666586212
3063,2017,นครปฐม,General Practitioner,85.0,911492,9.32536983319656
3064,2017,นครปฐม,Gynecology,18.0,911492,1.9747841999710365
3065,2017,นครปฐม,Internal Medicine,59.0,911492,6.472903766571731
3066,2017,นครปฐม,Neurosurgery,4.0,911492,0.438840933326897
3067,2017,นครปฐม,Ophthalmology,58.0,911492,6.363193533240007
3068,2017,นครปฐม,Orthopedic,28.0,911492,3.071886533288279
3069,2017,นครปฐม,Otolaryngology,14.0,911492,1.5359432666441395
3070,2017,นครปฐม,Pathology,4.0,911492,0.438840933326897
3071,2017,นครปฐม,Pediatrics,19.0,911492,2.0844944333027606
3072,2017,นครปฐม,Physician,411.0,911492,45.090905899338665
3073,2017,นครปฐม,Preventive Medicine,0.0,911492,0.0
3074,2017,นครปฐม,Psychiatry,5.0,911492,0.5485511666586212
3075,2017,นครปฐม,Radiology,8.0,911492,0.877681866653794
3076,2017,นครปฐม,Rehabilitation Medicine,16.0,911492,1.755363733307588
3077,2017,นครปฐม,Surgery,37.0,911492,4.059278633273798
3078,2017,นครพนม,Anesthesiology,2.0,718028,0.2785406697231863
3079,2017,นครพนม,Emergency Medicine,0.0,718028,0.0
3080,2017,นครพนม,Family Medicine,3.0,718028,0.41781100458477943
3081,2017,นครพนม,General Practitioner,11.0,718028,1.5319736834775246
3082,2017,นครพนม,Gynecology,6.0,718028,0.8356220091695589
3083,2017,นครพนม,Internal Medicine,15.0,718028,2.089055022923897
3084,2017,นครพนม,Neurosurgery,0.0,718028,0.0
3085,2017,นครพนม,Ophthalmology,2.0,718028,0.2785406697231863
3086,2017,นครพนม,Orthopedic,6.0,718028,0.8356220091695589
3087,2017,นครพนม,Otolaryngology,3.0,718028,0.41781100458477943
3088,2017,นครพนม,Pathology,0.0,718028,0.0
3089,2017,นครพนม,Pediatrics,4.0,718028,0.5570813394463726
3090,2017,นครพนม,Physician,88.0,718028,12.255789467820197
3091,2017,นครพนม,Preventive Medicine,1.0,718028,0.13927033486159315
3092,2017,นครพนม,Psychiatry,0.0,718028,0.0
3093,2017,นครพนม,Radiology,2.0,718028,0.2785406697231863
3094,2017,นครพนม,Rehabilitation Medicine,0.0,718028,0.0
3095,2017,นครพนม,Surgery,5.0,718028,0.6963516743079657
3096,2017,นครราชสีมา,Anesthesiology,20.0,2639226,0.7577979301507336
3097,2017,นครราชสีมา,Emergency Medicine,3.0,2639226,0.11366968952261004
3098,2017,นครราชสีมา,Family Medicine,30.0,2639226,1.1366968952261003
3099,2017,นครราชสีมา,General Practitioner,59.0,2639226,2.235503893944664
3100,2017,นครราชสีมา,Gynecology,45.0,2639226,1.7050453428391505
3101,2017,นครราชสีมา,Internal Medicine,70.0,2639226,2.6522927555275677
3102,2017,นครราชสีมา,Neurosurgery,7.0,2639226,0.26522927555275677
3103,2017,นครราชสีมา,Ophthalmology,7.0,2639226,0.26522927555275677
3104,2017,นครราชสีมา,Orthopedic,29.0,2639226,1.0988069987185638
3105,2017,นครราชสีมา,Otolaryngology,13.0,2639226,0.49256865459797683
3106,2017,นครราชสีมา,Pathology,12.0,2639226,0.45467875809044017
3107,2017,นครราชสีมา,Pediatrics,38.0,2639226,1.4398160672863938
3108,2017,นครราชสีมา,Physician,520.0,2639226,19.70274618391907
3109,2017,นครราชสีมา,Preventive Medicine,6.0,2639226,0.22733937904522009
3110,2017,นครราชสีมา,Psychiatry,18.0,2639226,0.6820181371356602
3111,2017,นครราชสีมา,Radiology,21.0,2639226,0.7956878266582702
3112,2017,นครราชสีมา,Rehabilitation Medicine,9.0,2639226,0.3410090685678301
3113,2017,นครราชสีมา,Surgery,48.0,2639226,1.8187150323617607
3114,2017,นครศรีธรรมราช,Anesthesiology,8.0,1557482,0.5136495959503865
3115,2017,นครศรีธรรมราช,Emergency Medicine,5.0,1557482,0.3210309974689916
3116,2017,นครศรีธรรมราช,Family Medicine,16.0,1557482,1.027299191900773
3117,2017,นครศรีธรรมราช,General Practitioner,53.0,1557482,3.402928573171311
3118,2017,นครศรีธรรมราช,Gynecology,23.0,1557482,1.4767425883573613
3119,2017,นครศรีธรรมราช,Internal Medicine,45.0,1557482,2.889278977220924
3120,2017,นครศรีธรรมราช,Neurosurgery,2.0,1557482,0.12841239898759663
3121,2017,นครศรีธรรมราช,Ophthalmology,14.0,1557482,0.8988867929131765
3122,2017,นครศรีธรรมราช,Orthopedic,14.0,1557482,0.8988867929131765
3123,2017,นครศรีธรรมราช,Otolaryngology,10.0,1557482,0.6420619949379832
3124,2017,นครศรีธรรมราช,Pathology,5.0,1557482,0.3210309974689916
3125,2017,นครศรีธรรมราช,Pediatrics,25.0,1557482,1.605154987344958
3126,2017,นครศรีธรรมราช,Physician,404.0,1557482,25.939304595494523
3127,2017,นครศรีธรรมราช,Preventive Medicine,7.0,1557482,0.44944339645658826
3128,2017,นครศรีธรรมราช,Psychiatry,9.0,1557482,0.5778557954441849
3129,2017,นครศรีธรรมราช,Radiology,11.0,1557482,0.7062681944317816
3130,2017,นครศรีธรรมราช,Rehabilitation Medicine,3.0,1557482,0.19261859848139495
3131,2017,นครศรีธรรมราช,Surgery,22.0,1557482,1.4125363888635631
3132,2017,นครสวรรค์,Anesthesiology,12.0,1065334,1.1264073051268428
3133,2017,นครสวรรค์,Emergency Medicine,5.0,1065334,0.46933637713618453
3134,2017,นครสวรรค์,Family Medicine,11.0,1065334,1.032540029699606
3135,2017,นครสวรรค์,General Practitioner,43.0,1065334,4.036292843371187
3136,2017,นครสวรรค์,Gynecology,18.0,1065334,1.6896109576902643
3137,2017,นครสวรรค์,Internal Medicine,58.0,1065334,5.444301974779741
3138,2017,นครสวรรค์,Neurosurgery,6.0,1065334,0.5632036525634214
3139,2017,นครสวรรค์,Ophthalmology,8.0,1065334,0.7509382034178952
3140,2017,นครสวรรค์,Orthopedic,16.0,1065334,1.5018764068357904
3141,2017,นครสวรรค์,Otolaryngology,9.0,1065334,0.8448054788451321
3142,2017,นครสวรรค์,Pathology,6.0,1065334,0.5632036525634214
3143,2017,นครสวรรค์,Pediatrics,34.0,1065334,3.1914873645260546
3144,2017,นครสวรรค์,Physician,373.0,1065334,35.01249373435937
3145,2017,นครสวรรค์,Preventive Medicine,5.0,1065334,0.46933637713618453
3146,2017,นครสวรรค์,Psychiatry,11.0,1065334,1.032540029699606
3147,2017,นครสวรรค์,Radiology,15.0,1065334,1.4080091314085537
3148,2017,นครสวรรค์,Rehabilitation Medicine,5.0,1065334,0.46933637713618453
3149,2017,นครสวรรค์,Surgery,32.0,1065334,3.0037528136715808
3150,2017,นนทบุรี,Anesthesiology,18.0,1229735,1.4637299906077326
3151,2017,นนทบุรี,Emergency Medicine,3.0,1229735,0.2439549984346221
3152,2017,นนทบุรี,Family Medicine,14.0,1229735,1.1384566593615697
3153,2017,นนทบุรี,General Practitioner,17.0,1229735,1.3824116577961918
3154,2017,นนทบุรี,Gynecology,31.0,1229735,2.5208683171577615
3155,2017,นนทบุรี,Internal Medicine,78.0,1229735,6.3428299593001745
3156,2017,นนทบุรี,Neurosurgery,7.0,1229735,0.5692283296807849
3157,2017,นนทบุรี,Ophthalmology,15.0,1229735,1.2197749921731105
3158,2017,นนทบุรี,Orthopedic,36.0,1229735,2.927459981215465
3159,2017,นนทบุรี,Otolaryngology,15.0,1229735,1.2197749921731105
3160,2017,นนทบุรี,Pathology,0.0,1229735,0.0
3161,2017,นนทบุรี,Pediatrics,34.0,1229735,2.7648233155923836
3162,2017,นนทบุรี,Physician,447.0,1229735,36.349294766758696
3163,2017,นนทบุรี,Preventive Medicine,4.0,1229735,0.3252733312461628
3164,2017,นนทบุรี,Psychiatry,30.0,1229735,2.439549984346221
3165,2017,นนทบุรี,Radiology,16.0,1229735,1.3010933249846512
3166,2017,นนทบุรี,Rehabilitation Medicine,6.0,1229735,0.4879099968692442
3167,2017,นนทบุรี,Surgery,38.0,1229735,3.0900966468385467
3168,2017,นราธิวาส,Anesthesiology,3.0,796239,0.3767712960555813
3169,2017,นราธิวาส,Emergency Medicine,4.0,796239,0.5023617280741084
3170,2017,นราธิวาส,Family Medicine,5.0,796239,0.6279521600926355
3171,2017,นราธิวาส,General Practitioner,62.0,796239,7.78660678514868
3172,2017,นราธิวาส,Gynecology,16.0,796239,2.0094469122964336
3173,2017,นราธิวาส,Internal Medicine,19.0,796239,2.3862182083520147
3174,2017,นราธิวาส,Neurosurgery,3.0,796239,0.3767712960555813
3175,2017,นราธิวาส,Ophthalmology,6.0,796239,0.7535425921111626
3176,2017,นราธิวาส,Orthopedic,11.0,796239,1.3814947522037981
3177,2017,นราธิวาส,Otolaryngology,4.0,796239,0.5023617280741084
3178,2017,นราธิวาส,Pathology,1.0,796239,0.1255904320185271
3179,2017,นราธิวาส,Pediatrics,16.0,796239,2.0094469122964336
3180,2017,นราธิวาส,Physician,256.0,796239,32.15115059674294
3181,2017,นราธิวาส,Preventive Medicine,7.0,796239,0.8791330241296897
3182,2017,นราธิวาส,Psychiatry,4.0,796239,0.5023617280741084
3183,2017,นราธิวาส,Radiology,2.0,796239,0.2511808640370542
3184,2017,นราธิวาส,Rehabilitation Medicine,0.0,796239,0.0
3185,2017,นราธิวาส,Surgery,7.0,796239,0.8791330241296897
3186,2017,น่าน,Anesthesiology,8.0,479838,1.6672293565745107
3187,2017,น่าน,Emergency Medicine,3.0,479838,0.6252110087154414
3188,2017,น่าน,Family Medicine,15.0,479838,3.126055043577207
3189,2017,น่าน,General Practitioner,22.0,479838,4.584880730579904
3190,2017,น่าน,Gynecology,8.0,479838,1.6672293565745107
3191,2017,น่าน,Internal Medicine,20.0,479838,4.168073391436277
3192,2017,น่าน,Neurosurgery,0.0,479838,0.0
3193,2017,น่าน,Ophthalmology,2.0,479838,0.41680733914362766
3194,2017,น่าน,Orthopedic,10.0,479838,2.0840366957181384
3195,2017,น่าน,Otolaryngology,3.0,479838,0.6252110087154414
3196,2017,น่าน,Pathology,0.0,479838,0.0
3197,2017,น่าน,Pediatrics,16.0,479838,3.3344587131490213
3198,2017,น่าน,Physician,172.0,479838,35.84543116635198
3199,2017,น่าน,Preventive Medicine,5.0,479838,1.0420183478590692
3200,2017,น่าน,Psychiatry,4.0,479838,0.8336146782872553
3201,2017,น่าน,Radiology,7.0,479838,1.4588256870026968
3202,2017,น่าน,Rehabilitation Medicine,2.0,479838,0.41680733914362766
3203,2017,น่าน,Surgery,10.0,479838,2.0840366957181384
3204,2017,บึงกาฬ,Anesthesiology,1.0,423032,0.2363887365494809
3205,2017,บึงกาฬ,Emergency Medicine,0.0,423032,0.0
3206,2017,บึงกาฬ,Family Medicine,3.0,423032,0.7091662096484427
3207,2017,บึงกาฬ,General Practitioner,16.0,423032,3.7822197847916943
3208,2017,บึงกาฬ,Gynecology,4.0,423032,0.9455549461979236
3209,2017,บึงกาฬ,Internal Medicine,4.0,423032,0.9455549461979236
3210,2017,บึงกาฬ,Neurosurgery,0.0,423032,0.0
3211,2017,บึงกาฬ,Ophthalmology,5.0,423032,1.1819436827474046
3212,2017,บึงกาฬ,Orthopedic,4.0,423032,0.9455549461979236
3213,2017,บึงกาฬ,Otolaryngology,1.0,423032,0.2363887365494809
3214,2017,บึงกาฬ,Pathology,0.0,423032,0.0
3215,2017,บึงกาฬ,Pediatrics,2.0,423032,0.4727774730989618
3216,2017,บึงกาฬ,Physician,85.0,423032,20.093042606705875
3217,2017,บึงกาฬ,Preventive Medicine,0.0,423032,0.0
3218,2017,บึงกาฬ,Psychiatry,0.0,423032,0.0
3219,2017,บึงกาฬ,Radiology,0.0,423032,0.0
3220,2017,บึงกาฬ,Rehabilitation Medicine,0.0,423032,0.0
3221,2017,บึงกาฬ,Surgery,9.0,423032,2.127498628945328
3222,2017,บุรีรัมย์,Anesthesiology,14.0,1591905,0.8794494646351384
3223,2017,บุรีรัมย์,Emergency Medicine,2.0,1591905,0.12563563780501977
3224,2017,บุรีรัมย์,Family Medicine,29.0,1591905,1.8217167481727867
3225,2017,บุรีรัมย์,General Practitioner,58.0,1591905,3.6434334963455735
3226,2017,บุรีรัมย์,Gynecology,24.0,1591905,1.5076276536602373
3227,2017,บุรีรัมย์,Internal Medicine,57.0,1591905,3.5806156774430633
3228,2017,บุรีรัมย์,Neurosurgery,4.0,1591905,0.25127127561003954
3229,2017,บุรีรัมย์,Ophthalmology,7.0,1591905,0.4397247323175692
3230,2017,บุรีรัมย์,Orthopedic,10.0,1591905,0.6281781890250988
3231,2017,บุรีรัมย์,Otolaryngology,6.0,1591905,0.37690691341505933
3232,2017,บุรีรัมย์,Pathology,4.0,1591905,0.25127127561003954
3233,2017,บุรีรัมย์,Pediatrics,31.0,1591905,1.9473523859778064
3234,2017,บุรีรัมย์,Physician,553.0,1591905,34.73825385308797
3235,2017,บุรีรัมย์,Preventive Medicine,19.0,1591905,1.193538559147688
3236,2017,บุรีรัมย์,Psychiatry,3.0,1591905,0.18845345670752967
3237,2017,บุรีรัมย์,Radiology,8.0,1591905,0.5025425512200791
3238,2017,บุรีรัมย์,Rehabilitation Medicine,7.0,1591905,0.4397247323175692
3239,2017,บุรีรัมย์,Surgery,34.0,1591905,2.135805842685336
3240,2017,ปทุมธานี,Anesthesiology,20.0,1129115,1.7712987605336923
3241,2017,ปทุมธานี,Emergency Medicine,29.0,1129115,2.568383202773854
3242,2017,ปทุมธานี,Family Medicine,27.0,1129115,2.3912533267204847
3243,2017,ปทุมธานี,General Practitioner,35.0,1129115,3.0997728309339614
3244,2017,ปทุมธานี,Gynecology,30.0,1129115,2.6569481408005386
3245,2017,ปทุมธานี,Internal Medicine,160.0,1129115,14.170390084269538
3246,2017,ปทุมธานี,Neurosurgery,3.0,1129115,0.26569481408005385
3247,2017,ปทุมธานี,Ophthalmology,39.0,1129115,3.4540325830407
3248,2017,ปทุมธานี,Orthopedic,96.0,1129115,8.502234050561723
3249,2017,ปทุมธานี,Otolaryngology,14.0,1129115,1.2399091323735847
3250,2017,ปทุมธานี,Pathology,16.0,1129115,1.417039008426954
3251,2017,ปทุมธานี,Pediatrics,58.0,1129115,5.136766405547708
3252,2017,ปทุมธานี,Physician,600.0,1129115,53.13896281601077
3253,2017,ปทุมธานี,Preventive Medicine,10.0,1129115,0.8856493802668461
3254,2017,ปทุมธานี,Psychiatry,19.0,1129115,1.6827338225070076
3255,2017,ปทุมธานี,Radiology,32.0,1129115,2.834078016853908
3256,2017,ปทุมธานี,Rehabilitation Medicine,7.0,1129115,0.6199545661867923
3257,2017,ปทุมธานี,Surgery,35.0,1129115,3.0997728309339614
3258,2017,ประจวบคีรีขันธ์,Anesthesiology,7.0,543979,1.2868143807021961
3259,2017,ประจวบคีรีขันธ์,Emergency Medicine,0.0,543979,0.0
3260,2017,ประจวบคีรีขันธ์,Family Medicine,5.0,543979,0.9191531290729973
3261,2017,ประจวบคีรีขันธ์,General Practitioner,18.0,543979,3.30895126466279
3262,2017,ประจวบคีรีขันธ์,Gynecology,16.0,543979,2.941290013033591
3263,2017,ประจวบคีรีขันธ์,Internal Medicine,29.0,543979,5.331088148623384
3264,2017,ประจวบคีรีขันธ์,Neurosurgery,7.0,543979,1.2868143807021961
3265,2017,ประจวบคีรีขันธ์,Ophthalmology,10.0,543979,1.8383062581459946
3266,2017,ประจวบคีรีขันธ์,Orthopedic,17.0,543979,3.1251206388481907
3267,2017,ประจวบคีรีขันธ์,Otolaryngology,4.0,543979,0.7353225032583978
3268,2017,ประจวบคีรีขันธ์,Pathology,0.0,543979,0.0
3269,2017,ประจวบคีรีขันธ์,Pediatrics,14.0,543979,2.5736287614043922
3270,2017,ประจวบคีรีขันธ์,Physician,181.0,543979,33.2733432724425
3271,2017,ประจวบคีรีขันธ์,Preventive Medicine,1.0,543979,0.18383062581459944
3272,2017,ประจวบคีรีขันธ์,Psychiatry,2.0,543979,0.3676612516291989
3273,2017,ประจวบคีรีขันธ์,Radiology,3.0,543979,0.5514918774437984
3274,2017,ประจวบคีรีขันธ์,Rehabilitation Medicine,3.0,543979,0.5514918774437984
3275,2017,ประจวบคีรีขันธ์,Surgery,15.0,543979,2.757459387218992
3276,2017,ปราจีนบุรี,Anesthesiology,5.0,487544,1.0255484633181826
3277,2017,ปราจีนบุรี,Emergency Medicine,3.0,487544,0.6153290779909095
3278,2017,ปราจีนบุรี,Family Medicine,3.0,487544,0.6153290779909095
3279,2017,ปราจีนบุรี,General Practitioner,34.0,487544,6.973729550563641
3280,2017,ปราจีนบุรี,Gynecology,10.0,487544,2.0510969266363652
3281,2017,ปราจีนบุรี,Internal Medicine,25.0,487544,5.127742316590912
3282,2017,ปราจีนบุรี,Neurosurgery,1.0,487544,0.20510969266363652
3283,2017,ปราจีนบุรี,Ophthalmology,5.0,487544,1.0255484633181826
3284,2017,ปราจีนบุรี,Orthopedic,15.0,487544,3.0766453899545474
3285,2017,ปราจีนบุรี,Otolaryngology,3.0,487544,0.6153290779909095
3286,2017,ปราจีนบุรี,Pathology,2.0,487544,0.41021938532727303
3287,2017,ปราจีนบุรี,Pediatrics,6.0,487544,1.230658155981819
3288,2017,ปราจีนบุรี,Physician,196.0,487544,40.20149976207276
3289,2017,ปราจีนบุรี,Preventive Medicine,2.0,487544,0.41021938532727303
3290,2017,ปราจีนบุรี,Psychiatry,3.0,487544,0.6153290779909095
3291,2017,ปราจีนบุรี,Radiology,5.0,487544,1.0255484633181826
3292,2017,ปราจีนบุรี,Rehabilitation Medicine,3.0,487544,0.6153290779909095
3293,2017,ปราจีนบุรี,Surgery,10.0,487544,2.0510969266363652
3294,2017,ปัตตานี,Anesthesiology,5.0,709796,0.7044277510721391
3295,2017,ปัตตานี,Emergency Medicine,5.0,709796,0.7044277510721391
3296,2017,ปัตตานี,Family Medicine,8.0,709796,1.1270844017154225
3297,2017,ปัตตานี,General Practitioner,41.0,709796,5.77630755879154
3298,2017,ปัตตานี,Gynecology,16.0,709796,2.254168803430845
3299,2017,ปัตตานี,Internal Medicine,28.0,709796,3.944795406003979
3300,2017,ปัตตานี,Neurosurgery,1.0,709796,0.1408855502144278
3301,2017,ปัตตานี,Ophthalmology,8.0,709796,1.1270844017154225
3302,2017,ปัตตานี,Orthopedic,7.0,709796,0.9861988515009947
3303,2017,ปัตตานี,Otolaryngology,3.0,709796,0.42265665064328345
3304,2017,ปัตตานี,Pathology,3.0,709796,0.42265665064328345
3305,2017,ปัตตานี,Pediatrics,10.0,709796,1.4088555021442781
3306,2017,ปัตตานี,Physician,243.0,709796,34.23518870210596
3307,2017,ปัตตานี,Preventive Medicine,2.0,709796,0.2817711004288556
3308,2017,ปัตตานี,Psychiatry,2.0,709796,0.2817711004288556
3309,2017,ปัตตานี,Radiology,5.0,709796,0.7044277510721391
3310,2017,ปัตตานี,Rehabilitation Medicine,4.0,709796,0.5635422008577112
3311,2017,ปัตตานี,Surgery,16.0,709796,2.254168803430845
3312,2017,พระนครศรีอยุธยา,Anesthesiology,5.0,813852,0.6143623164899761
3313,2017,พระนครศรีอยุธยา,Emergency Medicine,4.0,813852,0.49148985319198085
3314,2017,พระนครศรีอยุธยา,Family Medicine,17.0,813852,2.088831876065919
3315,2017,พระนครศรีอยุธยา,General Practitioner,23.0,813852,2.82606665585389
3316,2017,พระนครศรีอยุธยา,Gynecology,10.0,813852,1.2287246329799522
3317,2017,พระนครศรีอยุธยา,Internal Medicine,29.0,813852,3.5633014356418613
3318,2017,พระนครศรีอยุธยา,Neurosurgery,3.0,813852,0.3686173898939856
3319,2017,พระนครศรีอยุธยา,Ophthalmology,5.0,813852,0.6143623164899761
3320,2017,พระนครศรีอยุธยา,Orthopedic,12.0,813852,1.4744695595759425
3321,2017,พระนครศรีอยุธยา,Otolaryngology,7.0,813852,0.8601072430859665
3322,2017,พระนครศรีอยุธยา,Pathology,1.0,813852,0.12287246329799521
3323,2017,พระนครศรีอยุธยา,Pediatrics,11.0,813852,1.3515970962779473
3324,2017,พระนครศรีอยุธยา,Physician,204.0,813852,25.065982512791024
3325,2017,พระนครศรีอยุธยา,Preventive Medicine,2.0,813852,0.24574492659599043
3326,2017,พระนครศรีอยุธยา,Psychiatry,3.0,813852,0.3686173898939856
3327,2017,พระนครศรีอยุธยา,Radiology,3.0,813852,0.3686173898939856
3328,2017,พระนครศรีอยุธยา,Rehabilitation Medicine,3.0,813852,0.3686173898939856
3329,2017,พระนครศรีอยุธยา,Surgery,12.0,813852,1.4744695595759425
3330,2017,พะเยา,Anesthesiology,4.0,477100,0.8383986585621463
3331,2017,พะเยา,Emergency Medicine,0.0,477100,0.0
3332,2017,พะเยา,Family Medicine,8.0,477100,1.6767973171242927
3333,2017,พะเยา,General Practitioner,13.0,477100,2.7247956403269757
3334,2017,พะเยา,Gynecology,10.0,477100,2.0959966464053656
3335,2017,พะเยา,Internal Medicine,20.0,477100,4.191993292810731
3336,2017,พะเยา,Neurosurgery,0.0,477100,0.0
3337,2017,พะเยา,Ophthalmology,5.0,477100,1.0479983232026828
3338,2017,พะเยา,Orthopedic,5.0,477100,1.0479983232026828
3339,2017,พะเยา,Otolaryngology,4.0,477100,0.8383986585621463
3340,2017,พะเยา,Pathology,1.0,477100,0.2095996646405366
3341,2017,พะเยา,Pediatrics,8.0,477100,1.6767973171242927
3342,2017,พะเยา,Physician,176.0,477100,36.88954097673444
3343,2017,พะเยา,Preventive Medicine,4.0,477100,0.8383986585621463
3344,2017,พะเยา,Psychiatry,1.0,477100,0.2095996646405366
